StudentID,Year,Company,Package,Status,InterviewMode,Interview_Rounds,Placed_Date
7564,2018,Mangal-Nagarajan,7.9,Placed,Online,3,2025-06-17
7564,2018,"Sagar, Sharma and Butala",5.28,Placed,Online,3,2017-11-30
7564,2018,Krish Ltd,15.27,Rejected,Online,4,2020-05-27
7565,2018,Lala PLC,39.01,Placed,Online,4,2024-05-26
7565,2018,Bhagat PLC,7.06,Placed,Online,3,2025-06-08
7565,2018,Naik-Varughese,8.21,Rejected,Online,4,2025-12-07
7565,2018,Dave PLC,15.51,Rejected,Online,3,2022-09-15
7566,2018,Kari Group,38.84,Rejected,Online,4,2020-09-10
7566,2018,Devan-Butala,4.3,Rejected,Online,4,2019-10-29
7566,2018,Sandal and Sons,4.77,Rejected,Online,5,2022-02-12
7566,2018,"Saraf, Das and Kuruvilla",15.05,Placed,Offline,2,2025-04-08
7566,2018,"Chaudhuri, Mohan and Bera",13.28,Placed,Online,5,2026-01-12
7567,2018,Raval-Rajagopalan,4.98,Rejected,Offline,5,2019-03-10
7567,2018,Gill Inc,4.16,Placed,Offline,5,2026-01-03
7567,2018,Khalsa-Majumdar,25.71,Rejected,Online,2,2025-03-30
7567,2018,Mukherjee-Sachar,3.48,Rejected,Offline,3,2021-09-16
7567,2018,Mangal-Nagarajan,5.34,Placed,Online,4,2017-12-01
7568,2018,Walia and Sons,5.92,Placed,Online,5,2017-03-11
7568,2018,Kumer Group,35.17,Placed,Online,5,2017-08-31
7568,2018,Vyas Ltd,12.46,Rejected,Offline,5,2023-03-29
7568,2018,Doshi and Sons,30.72,Placed,Offline,5,2023-08-29
7568,2018,"Sharaf, Venkatesh and Madan",14.32,Placed,Offline,2,2022-10-17
7568,2018,"Agrawal, Patla and Shanker",4.57,Rejected,Offline,3,2019-02-08
7568,2018,Narula and Sons,17.46,Placed,Offline,4,2024-02-06
7569,2018,Borde-Aurora,6.69,Rejected,Offline,3,2025-04-25
7569,2018,Nayar-Puri,7.26,Rejected,Online,4,2016-12-09
7569,2018,"Nori, Kamdar and Chand",4.13,Placed,Offline,2,2024-09-20
7569,2018,Nadkarni-Raman,5.46,Placed,Online,5,2020-05-13
7569,2018,Nagy Inc,16.72,Rejected,Online,5,2018-02-06
7570,2018,"Sani, Din and Bora",5.51,Placed,Online,2,2019-12-02
7570,2018,"Kulkarni, Memon and Dave",4.81,Placed,Offline,3,2021-09-22
7570,2018,Wali LLC,10.27,Rejected,Online,3,2024-12-13
7571,2018,Mangal-Nagarajan,6.99,Rejected,Offline,5,2019-11-13
7571,2018,D’Alia Inc,12.63,Rejected,Offline,4,2022-04-20
7571,2018,Goel and Sons,3.9,Rejected,Online,5,2022-06-28
7572,2018,Setty Group,15.25,Placed,Offline,3,2021-08-21
7572,2018,"Bhandari, Mallick and Divan",6.34,Rejected,Online,5,2022-04-16
7572,2018,"Maharaj, Sampath and Kunda",13.27,Placed,Offline,4,2018-05-15
7572,2018,Mahal-Sabharwal,14.18,Rejected,Offline,2,2020-01-05
7573,2018,"Gopal, Tiwari and Pandya",7.97,Placed,Online,4,2019-11-05
7573,2018,"Bhavsar, Taneja and Vora",11.02,Rejected,Offline,5,2020-09-26
7573,2018,"Kar, Deol and Kota",12.07,Rejected,Online,4,2022-03-25
7573,2018,Dixit PLC,13.27,Rejected,Online,4,2018-04-26
7573,2018,"Prabhu, Chowdhury and Wali",5.38,Rejected,Offline,3,2018-01-11
7574,2018,Naik-Varughese,12.26,Placed,Online,4,2017-05-26
7574,2018,"Bhargava, Swamy and Thakur",10.17,Placed,Online,4,2016-11-10
7574,2018,Ahuja and Sons,31.04,Rejected,Online,4,2017-11-08
7574,2018,Kashyap-Chowdhury,11.42,Rejected,Offline,2,2016-08-13
7574,2018,"Acharya, Seth and Grewal",25.22,Rejected,Online,3,2024-03-19
7574,2018,Mohanty PLC,9.67,Rejected,Offline,2,2023-10-06
7575,2018,Khare-Kapadia,15.54,Placed,Online,4,2023-12-25
7575,2018,Garde-Bera,30.25,Rejected,Offline,4,2018-05-15
7575,2018,Dutt Ltd,33.33,Placed,Online,2,2024-12-01
7575,2018,Kumer Group,38.13,Placed,Online,3,2019-10-03
7575,2018,Prabhakar-Sant,33.67,Rejected,Online,3,2019-12-17
7575,2018,"Maharaj, Sampath and Kunda",14.03,Rejected,Offline,2,2025-09-21
7576,2018,Mani-Lala,10.65,Rejected,Online,2,2024-02-07
7576,2018,"Baral, Krishnan and Gade",10.67,Placed,Online,4,2023-02-25
7576,2018,Virk-Sen,18.76,Rejected,Online,2,2020-10-02
7576,2018,Gara-Dubey,17.83,Rejected,Online,3,2016-12-24
7576,2018,Malhotra-Lall,3.38,Rejected,Offline,4,2020-05-24
7576,2018,"Gokhale, Chada and Gopal",28.71,Rejected,Online,5,2019-08-12
7576,2018,Patla LLC,3.33,Rejected,Online,2,2024-12-29
7577,2018,Choudhary-Naik,31.44,Rejected,Offline,3,2019-12-15
7577,2018,Bhagat-Tak,9.57,Rejected,Offline,3,2025-07-05
7577,2018,Peri Inc,3.89,Placed,Online,5,2019-11-13
7577,2018,Bobal and Sons,5.55,Rejected,Offline,4,2017-07-25
7577,2018,Shroff Ltd,16.16,Rejected,Online,4,2024-08-25
7577,2018,"Bahl, Modi and Oak",29.54,Rejected,Online,4,2016-03-18
7578,2018,"Jain, Agrawal and Gandhi",37.99,Placed,Offline,5,2021-08-04
7578,2018,Gill Inc,3.42,Rejected,Offline,3,2020-06-27
7578,2018,De-Khalsa,14.2,Rejected,Online,2,2017-07-30
7578,2018,"Tank, Bedi and Suri",13.46,Placed,Online,2,2019-09-29
7578,2018,Khalsa-Majumdar,31.05,Rejected,Online,5,2017-10-02
7578,2018,Nadkarni-Raman,5.04,Rejected,Online,2,2017-06-06
7578,2018,"Sagar, Sharma and Butala",3.28,Rejected,Online,2,2021-11-24
7579,2018,"Luthra, Rege and Chokshi",6.72,Placed,Offline,2,2023-05-13
7579,2018,Chauhan Group,12.12,Placed,Online,4,2021-01-20
7579,2018,"Nagi, Mander and Swaminathan",19.82,Rejected,Online,5,2022-12-02
7579,2018,"Chadha, Rau and Ratti",4.76,Placed,Offline,5,2021-10-24
7579,2018,"Keer, Barman and Hayre",21.54,Rejected,Online,4,2020-11-30
7579,2018,Bhagat PLC,6.85,Placed,Online,3,2023-04-19
7580,2018,Borde Ltd,4.34,Placed,Offline,2,2023-11-06
7580,2018,"Srivastava, Desai and Mannan",7.66,Placed,Offline,3,2018-10-27
7580,2018,Dada LLC,38.03,Rejected,Offline,5,2018-02-02
7580,2018,Sagar-Bala,14.65,Rejected,Online,5,2019-06-15
7580,2018,Oza-Shan,29.29,Rejected,Online,3,2021-01-27
7581,2018,Viswanathan Group,21.6,Rejected,Online,5,2021-04-26
7581,2018,Kala LLC,21.43,Placed,Online,2,2020-01-14
7581,2018,"Taneja, Lalla and Baral",5.58,Rejected,Online,4,2022-12-28
7581,2018,"Chhabra, Yogi and Srivastava",11.23,Rejected,Offline,2,2017-02-15
7582,2018,Borra-Mahal,34.19,Placed,Online,3,2017-01-23
7582,2018,Sidhu and Sons,4.2,Placed,Offline,2,2023-12-15
7582,2018,"Borde, Choudhry and Bhagat",9.7,Rejected,Online,4,2019-08-16
7582,2018,"Dua, Bhagat and Sundaram",16.23,Placed,Online,2,2018-03-11
7583,2018,"Menon, Murty and Borah",27.56,Placed,Online,3,2016-12-23
7583,2018,Ratta PLC,24.13,Rejected,Online,5,2019-06-13
7583,2018,Khatri-Doctor,20.77,Rejected,Offline,3,2024-08-04
7583,2018,"Bir, Gola and Mall",30.74,Placed,Online,3,2024-11-08
7583,2018,Rana PLC,12.34,Rejected,Offline,3,2018-01-28
7584,2018,"Kulkarni, Memon and Dave",4.65,Rejected,Offline,5,2017-11-17
7584,2018,"Sagar, Sharma and Butala",7.24,Rejected,Online,2,2017-01-07
7584,2018,"Shenoy, Malhotra and Kulkarni",24.85,Placed,Offline,4,2022-09-25
7584,2018,Bail-Dutta,17.22,Placed,Offline,4,2025-11-11
7584,2018,Sarraf-Gade,38.52,Rejected,Offline,3,2020-04-12
7584,2018,Solanki LLC,34.02,Rejected,Online,2,2017-04-07
7584,2018,"De, Mall and Kothari",5.46,Placed,Offline,2,2021-06-19
7585,2018,"Johal, Sha and Misra",19.37,Rejected,Online,5,2022-01-28
7585,2018,Khare-Kapadia,15.33,Placed,Online,5,2016-08-29
7585,2018,"Lal, Venkataraman and Vora",11.02,Placed,Offline,2,2024-11-22
7585,2018,Deol Inc,19.83,Rejected,Online,4,2021-06-10
7585,2018,Patla LLC,5.07,Rejected,Online,2,2024-09-26
7585,2018,Chand-Banerjee,12.81,Rejected,Offline,5,2022-04-18
7586,2018,"Kalla, Nanda and Upadhyay",7.77,Rejected,Online,2,2019-04-23
7586,2018,Parikh Ltd,4.99,Rejected,Offline,5,2022-02-11
7586,2018,Chauhan-Anand,20.8,Placed,Offline,2,2016-11-16
7586,2018,Wali LLC,13.54,Rejected,Offline,3,2023-06-12
7586,2018,Pathak-Salvi,4.31,Rejected,Online,2,2023-06-18
7586,2018,Raval-Rajagopalan,3.63,Placed,Online,5,2024-07-08
7586,2018,Garg-Gulati,32.29,Placed,Online,4,2022-06-18
7586,2018,Keer Ltd,39.66,Rejected,Online,4,2017-04-27
7587,2018,Shah PLC,6.78,Placed,Online,5,2025-11-05
7587,2018,Rajan-More,23.83,Rejected,Online,3,2024-02-03
7587,2018,"Hans, Chopra and Kannan",12.79,Rejected,Offline,3,2021-09-09
7587,2018,"Saraf, Das and Kuruvilla",14.17,Rejected,Online,5,2025-01-03
7587,2018,Varty and Sons,7.05,Rejected,Offline,3,2023-03-24
7587,2018,Savant-Bava,4.83,Placed,Online,3,2025-08-15
7588,2018,Desai-Srivastava,36.13,Rejected,Online,4,2018-03-15
7588,2018,"Kulkarni, Memon and Dave",4.93,Rejected,Offline,4,2024-12-14
7588,2018,Dada-Babu,6.28,Placed,Online,3,2023-04-13
7588,2018,Gill Inc,5.09,Placed,Offline,5,2021-04-10
7588,2018,Prashad Ltd,5.37,Rejected,Offline,3,2018-07-05
7588,2018,Dutt Ltd,35.94,Rejected,Online,4,2016-12-14
7588,2018,"Krish, Sehgal and Bath",10.92,Rejected,Online,3,2021-02-25
7588,2018,Sawhney LLC,12.47,Rejected,Online,2,2024-02-19
7589,2018,"Kashyap, Pingle and Shroff",3.91,Rejected,Online,5,2024-12-01
7589,2018,Bandi-Kala,18.42,Rejected,Online,4,2018-08-22
7589,2018,"Sidhu, Saha and Rout",14.48,Rejected,Online,3,2019-01-16
7590,2018,Singh Ltd,33.93,Placed,Online,3,2019-04-13
7590,2018,Krish Inc,37.74,Rejected,Offline,5,2018-09-21
7590,2018,"Majumdar, Sachdeva and Ramachandran",15.51,Rejected,Offline,3,2023-01-10
7590,2018,Chaudhry-Bava,28.99,Rejected,Online,4,2022-04-16
7590,2018,Kumer Group,31.06,Placed,Offline,5,2019-04-13
7590,2018,Pant and Sons,22.85,Placed,Online,4,2026-01-03
7591,2018,Narayanan Ltd,6.37,Rejected,Online,4,2024-04-22
7591,2018,Sarraf-Gade,23.56,Rejected,Online,3,2025-01-31
7591,2018,"Chokshi, Murty and Chada",5.69,Rejected,Online,4,2019-02-24
7591,2018,Master-Karan,10.7,Placed,Online,3,2018-08-19
7592,2018,Thakur-Swamy,38.63,Placed,Offline,3,2017-04-21
7592,2018,Kari-Datta,3.63,Placed,Online,4,2016-04-26
7592,2018,Sangha-Palan,13.32,Rejected,Online,4,2022-03-07
7592,2018,Issac Group,4.13,Placed,Offline,4,2017-04-04
7592,2018,"Pandey, Chadha and Mahal",12.89,Placed,Online,4,2024-07-30
7592,2018,Goel and Sons,5.64,Placed,Online,4,2021-07-04
7593,2018,Narula-Banik,16.21,Placed,Online,3,2023-12-08
7593,2018,"Sur, Halder and Muni",10.11,Rejected,Online,3,2020-10-14
7593,2018,Peri Inc,6.62,Placed,Online,3,2024-12-28
7594,2018,"Kulkarni, Patil and Kalla",5.96,Rejected,Online,4,2020-10-04
7594,2018,"Khanna, Balay and Bhasin",21.82,Placed,Online,3,2025-01-07
7594,2018,Rai-Verma,10.47,Rejected,Online,5,2019-05-28
7594,2018,Yogi-De,12.43,Rejected,Online,2,2024-10-04
7594,2018,"Mandal, Batra and Wali",37.01,Placed,Online,4,2020-07-10
7594,2018,"Venkataraman, Naik and Chaudhary",4.37,Rejected,Offline,3,2026-01-13
7594,2018,Deol Inc,28.3,Placed,Online,4,2016-07-26
7595,2018,"Naik, Hans and Seth",33.82,Rejected,Offline,3,2023-01-13
7595,2018,"Sood, Date and Batra",27.83,Placed,Offline,4,2025-08-13
7595,2018,Golla PLC,20.19,Placed,Offline,4,2025-10-28
7596,2018,Sangha-Palan,8.29,Placed,Online,5,2025-11-30
7596,2018,Mistry-Baria,5.32,Rejected,Online,4,2019-01-07
7596,2018,"Chawla, Lad and Rajagopal",26.98,Rejected,Online,5,2024-01-02
7596,2018,Krish Ltd,17.08,Rejected,Offline,3,2018-11-13
7596,2018,Sawhney and Sons,15.37,Placed,Offline,2,2025-05-10
7596,2018,Ghose PLC,27.65,Placed,Online,2,2021-03-08
7596,2018,Nagy Inc,14.58,Rejected,Offline,3,2025-04-21
7597,2018,Rajagopalan-Narayan,6.39,Rejected,Offline,2,2026-01-06
7597,2018,Garg-Gulati,32.66,Placed,Online,5,2018-11-01
7597,2018,Khare-Edwin,19.77,Rejected,Online,4,2017-12-23
7597,2018,Wali Ltd,13.75,Rejected,Offline,2,2024-12-14
7597,2018,Sanghvi and Sons,39.58,Rejected,Offline,2,2020-08-19
7597,2018,Sagar-Bala,16.02,Placed,Online,2,2017-03-30
7597,2018,Loke-Muni,4.64,Rejected,Online,4,2025-08-25
7597,2018,Krish Ltd,8.01,Rejected,Offline,3,2020-01-01
7598,2018,Maharaj and Sons,6.67,Rejected,Offline,5,2016-05-16
7598,2018,Dhawan-Luthra,4.95,Placed,Online,5,2018-09-07
7598,2018,Dugal-Chakrabarti,4.4,Rejected,Offline,5,2025-11-18
7599,2018,"Subramaniam, Bal and Madan",3.01,Placed,Online,2,2024-01-18
7599,2018,Nadkarni-Raman,6.19,Rejected,Offline,5,2020-08-15
7599,2018,Mittal PLC,12.91,Rejected,Offline,2,2018-08-20
7599,2018,Keer Ltd,38.78,Rejected,Online,3,2022-08-29
7599,2018,Kohli Ltd,25.73,Placed,Offline,4,2018-12-04
7599,2018,Nayar-Puri,5.64,Rejected,Online,5,2024-01-11
7599,2018,Balakrishnan-Behl,18.74,Rejected,Offline,5,2019-01-14
7600,2018,Shroff and Sons,3.33,Rejected,Offline,2,2020-10-15
7600,2018,Upadhyay PLC,12.59,Placed,Online,5,2021-02-15
7600,2018,Kumar and Sons,13.04,Placed,Offline,2,2025-09-30
7600,2018,"Chokshi, Murty and Chada",6.62,Rejected,Online,3,2016-12-06
7600,2018,Solanki LLC,27.36,Placed,Online,4,2024-07-23
7600,2018,"Srivastava, Desai and Mannan",6.34,Rejected,Offline,2,2019-05-06
7600,2018,"Saha, Dhillon and Din",30.07,Placed,Online,2,2022-12-12
7601,2018,Warrior PLC,12.25,Placed,Online,5,2020-12-27
7601,2018,Seshadri Ltd,12.57,Rejected,Online,4,2019-07-30
7601,2018,Sodhi PLC,5.09,Rejected,Online,4,2016-05-31
7601,2018,"Prabhu, Chowdhury and Wali",4.26,Rejected,Offline,5,2016-11-02
7601,2018,Mohanty PLC,15.2,Rejected,Online,3,2020-04-30
7601,2018,Dubey Inc,6.07,Rejected,Online,4,2018-08-20
7601,2018,Kale PLC,35.32,Rejected,Online,5,2017-04-09
7602,2018,"Arora, Mall and Shankar",15.6,Rejected,Offline,3,2023-12-09
7602,2018,Dave PLC,12.62,Rejected,Offline,2,2019-12-08
7602,2018,Bail-Dutta,13.13,Rejected,Offline,3,2025-07-04
7603,2018,"Tank, Bedi and Suri",11.0,Placed,Offline,3,2025-10-12
7603,2018,"Sekhon, Korpal and Patla",6.79,Placed,Offline,5,2016-08-23
7603,2018,Seshadri LLC,4.87,Rejected,Offline,4,2025-11-25
7603,2018,Pant and Sons,29.79,Rejected,Online,3,2018-07-22
7603,2018,"Goyal, Iyengar and Jaggi",5.47,Rejected,Online,5,2020-05-26
7603,2018,Deol Inc,30.96,Rejected,Offline,5,2020-10-30
7604,2018,"Srinivas, Baral and Baral",3.55,Rejected,Offline,5,2024-12-07
7604,2018,Karnik LLC,14.45,Placed,Offline,4,2024-05-31
7604,2018,Chaudhary and Sons,35.17,Placed,Online,5,2024-08-04
7604,2018,Gupta-Grover,19.21,Placed,Offline,4,2023-09-30
7605,2018,Sarin-Dhar,3.88,Rejected,Online,5,2023-09-08
7605,2018,Koshy PLC,4.98,Rejected,Online,5,2026-01-14
7605,2018,"Das, Thakkar and Sandhu",12.82,Placed,Online,2,2024-02-07
7605,2018,"Gokhale, Sibal and Sarma",6.4,Rejected,Offline,3,2017-12-11
7605,2018,Tandon Group,38.76,Placed,Online,3,2025-05-07
7606,2018,"Narasimhan, Ben and Chaudhary",6.89,Rejected,Online,5,2021-08-18
7606,2018,"Dara, Virk and Sharaf",12.22,Placed,Offline,2,2018-01-25
7606,2018,Ravel and Sons,4.96,Placed,Offline,4,2024-11-23
7606,2018,"Kumer, Brahmbhatt and Dutt",33.59,Placed,Offline,4,2018-12-19
7607,2018,Koshy PLC,7.02,Rejected,Online,3,2021-11-10
7607,2018,Nayar-Puri,7.41,Placed,Online,5,2019-04-20
7607,2018,"Patel, Soni and Bhasin",23.23,Placed,Online,5,2024-09-12
7607,2018,"Sagar, Sharma and Butala",5.04,Rejected,Online,3,2021-01-17
7607,2018,Deep Inc,8.69,Rejected,Offline,5,2021-01-05
7607,2018,"Sridhar, Narang and Choudhury",5.1,Placed,Offline,2,2017-04-18
7607,2018,Mahajan-Bose,4.69,Rejected,Offline,3,2017-03-27
7607,2018,"Kar, Wagle and Rana",25.79,Rejected,Online,5,2020-11-03
7608,2018,Korpal Inc,23.12,Rejected,Offline,3,2025-02-13
7608,2018,"Mittal, Shukla and Menon",5.69,Rejected,Online,3,2019-06-23
7608,2018,Peri-Dhaliwal,5.1,Placed,Offline,4,2025-01-04
7608,2018,"Sanghvi, Dani and Grover",13.16,Placed,Offline,2,2021-01-18
7608,2018,More Group,16.79,Rejected,Offline,5,2020-03-14
7608,2018,Borde Ltd,6.47,Rejected,Online,3,2021-11-22
7608,2018,Jani PLC,17.61,Placed,Online,2,2021-02-09
7609,2018,Roy-Pillay,28.14,Placed,Online,2,2025-10-31
7609,2018,"Maharaj, Sampath and Kunda",13.41,Placed,Offline,5,2026-02-27
7609,2018,Gupta Group,21.34,Rejected,Online,3,2019-11-04
7609,2018,Koshy PLC,4.48,Placed,Online,4,2023-05-15
7609,2018,Devi Group,3.13,Placed,Offline,2,2023-01-14
7609,2018,Sheth Ltd,11.97,Rejected,Offline,4,2017-12-13
7609,2018,"Shenoy, Malhotra and Kulkarni",27.42,Rejected,Online,4,2024-01-05
7610,2018,"Krish, Sehgal and Bath",11.89,Rejected,Offline,4,2024-09-21
7610,2018,"Gera, Deol and Ganguly",3.31,Placed,Online,3,2022-09-17
7610,2018,Nazareth Group,14.77,Rejected,Online,4,2025-12-30
7610,2018,Dass LLC,33.56,Rejected,Offline,5,2016-03-27
7610,2018,Sarraf-Gade,24.32,Rejected,Online,2,2017-03-15
7611,2018,Konda Group,6.75,Placed,Offline,3,2025-03-16
7611,2018,Pradhan Inc,11.58,Rejected,Online,3,2019-10-15
7611,2018,"Kashyap, Pingle and Shroff",7.76,Placed,Online,2,2026-01-16
7611,2018,Rana PLC,9.56,Rejected,Offline,4,2022-08-28
7612,2018,Nagi and Sons,10.8,Rejected,Offline,2,2021-09-18
7612,2018,"Bala, Nagi and Kari",4.3,Placed,Online,3,2020-11-14
7612,2018,Balasubramanian-Borra,5.98,Rejected,Online,5,2018-12-14
7612,2018,Pathak-Salvi,4.94,Placed,Offline,5,2018-12-31
7612,2018,"Taneja, Lalla and Baral",5.21,Rejected,Offline,5,2020-02-07
7612,2018,Deo-Prakash,7.94,Rejected,Offline,2,2018-10-30
7612,2018,Varty-Korpal,9.06,Placed,Offline,5,2019-01-29
7613,2018,Nayar-Puri,5.12,Rejected,Offline,5,2016-03-20
7613,2018,"Bhavsar, Patla and Sridhar",31.36,Placed,Online,4,2023-04-28
7613,2018,Chaudhary and Sons,35.22,Placed,Offline,3,2020-02-29
7613,2018,Mangal-Nagarajan,5.83,Rejected,Online,3,2018-03-18
7613,2018,Agate-Kant,11.65,Rejected,Offline,4,2021-11-23
7613,2018,Narula-Banik,16.54,Rejected,Offline,5,2024-02-21
7613,2018,Andra-Kalita,12.32,Rejected,Online,5,2019-10-22
7614,2018,"Prabhu, Chowdhury and Wali",4.06,Placed,Offline,2,2020-10-30
7614,2018,Zacharia LLC,31.75,Rejected,Offline,2,2024-03-28
7614,2018,Sangha-Palan,12.1,Rejected,Offline,4,2017-05-26
7614,2018,Virk-Balay,17.22,Placed,Online,3,2019-08-03
7615,2018,Choudhary-Naik,33.23,Rejected,Offline,4,2017-11-19
7615,2018,"Choudhury, Jayaraman and Banerjee",33.13,Placed,Offline,3,2017-11-08
7615,2018,"Vohra, Korpal and Badami",11.2,Rejected,Online,3,2016-07-22
7615,2018,Buch-Trivedi,12.11,Placed,Offline,2,2022-05-02
7615,2018,Agate-Kant,9.24,Rejected,Online,3,2016-07-01
7615,2018,Bahl Inc,11.21,Rejected,Online,3,2024-04-16
7615,2018,"Talwar, Rout and Sundaram",10.78,Placed,Offline,3,2016-10-02
7616,2018,Gupta Ltd,10.77,Rejected,Offline,4,2016-06-09
7616,2018,Borra-Mahal,39.23,Placed,Online,5,2019-05-16
7616,2018,Sangha-Palan,17.2,Rejected,Offline,3,2019-02-22
7616,2018,Korpal Inc,30.4,Rejected,Offline,2,2023-06-23
7616,2018,Nazareth Group,11.92,Placed,Online,3,2018-10-27
7616,2018,Sangha-Palan,16.65,Rejected,Online,3,2023-10-19
7616,2018,Narula-Banik,10.95,Rejected,Online,2,2022-05-22
7616,2018,"Dara, Virk and Sharaf",14.34,Rejected,Online,5,2023-06-26
7617,2018,"Acharya, Seth and Grewal",24.29,Placed,Online,5,2016-05-08
7617,2018,Savant-Bava,6.19,Rejected,Online,4,2017-04-21
7617,2018,Patla-Iyengar,3.77,Rejected,Online,4,2016-11-27
7617,2018,Naidu PLC,11.27,Rejected,Offline,4,2020-11-12
7617,2018,Subramanian-Gera,3.34,Rejected,Online,5,2022-03-13
7617,2018,Sheth Ltd,10.44,Placed,Offline,2,2018-09-23
7618,2018,Rajagopalan-Narayan,7.45,Placed,Online,4,2021-04-05
7618,2018,Warrior PLC,8.21,Rejected,Online,4,2016-10-26
7618,2018,Zacharia LLC,19.35,Rejected,Offline,2,2020-11-20
7618,2018,Bava Group,4.45,Placed,Offline,2,2025-08-13
7619,2018,"Dar, Dugar and Pant",24.72,Placed,Online,2,2025-04-27
7619,2018,Mukherjee-Sachar,3.12,Rejected,Offline,2,2018-07-31
7619,2018,"Rajan, Oommen and Balakrishnan",7.23,Placed,Online,3,2016-04-10
7619,2018,Verma PLC,32.54,Rejected,Online,2,2020-02-11
7620,2018,Ravel and Sons,7.77,Placed,Offline,5,2024-01-26
7620,2018,"Issac, Sane and Palan",12.04,Placed,Offline,2,2025-10-08
7620,2018,Shroff and Sons,4.85,Placed,Online,4,2019-05-22
7620,2018,"Bal, Konda and Contractor",20.7,Rejected,Offline,2,2022-10-19
7620,2018,Bhagat PLC,3.14,Rejected,Online,4,2022-04-18
7620,2018,Bakshi-Biswas,3.44,Rejected,Online,3,2018-07-29
7620,2018,Dada-Babu,7.41,Rejected,Online,4,2016-03-30
7620,2018,Ravel and Sons,6.04,Placed,Online,2,2023-02-26
7621,2018,Parikh Ltd,6.9,Rejected,Online,4,2023-11-02
7621,2018,"Dewan, Wadhwa and Arya",11.99,Rejected,Offline,4,2022-03-08
7621,2018,Pandit Group,6.65,Rejected,Online,4,2021-08-07
7622,2018,Contractor-Chaudhuri,16.29,Rejected,Online,4,2016-08-28
7622,2018,Raval-Rajagopalan,6.02,Placed,Online,2,2020-04-10
7622,2018,Parekh LLC,24.46,Rejected,Offline,2,2019-10-21
7622,2018,"Naik, Hans and Seth",19.51,Placed,Online,4,2025-11-17
7622,2018,Bhagat PLC,3.39,Rejected,Offline,5,2024-09-29
7623,2018,Shroff and Sons,4.94,Rejected,Offline,3,2016-10-15
7623,2018,Ray and Sons,27.2,Rejected,Online,5,2023-10-28
7623,2018,More Group,13.87,Rejected,Online,4,2024-08-21
7624,2018,Andra-Kalita,13.94,Rejected,Online,3,2017-02-11
7624,2018,"Bhatt, Halder and Vala",11.19,Placed,Offline,5,2017-07-18
7624,2018,"Choudhary, Dave and Johal",36.84,Placed,Online,2,2025-12-15
7624,2018,Balasubramanian and Sons,3.7,Rejected,Online,3,2023-12-03
7625,2018,"Saxena, Naidu and Mall",5.31,Rejected,Offline,2,2018-12-06
7625,2018,Keer Ltd,27.93,Rejected,Online,2,2023-12-18
7625,2018,Vyas Ltd,14.16,Placed,Offline,5,2018-04-04
7625,2018,Sanghvi and Sons,19.09,Placed,Offline,4,2020-06-25
7625,2018,"Kakar, Goel and Gala",36.91,Placed,Offline,2,2025-04-14
7625,2018,"Gopal, Tiwari and Pandya",5.68,Rejected,Online,4,2022-01-25
7625,2018,Bajaj-Saha,11.03,Rejected,Offline,5,2016-04-11
7626,2018,"Gokhale, Sibal and Sarma",4.59,Rejected,Offline,3,2026-03-12
7626,2018,"Agrawal, Patla and Shanker",3.06,Rejected,Offline,2,2018-12-28
7626,2018,"Srinivas, Baral and Baral",4.12,Rejected,Offline,4,2018-10-03
7626,2018,Madan-Mannan,17.25,Rejected,Online,2,2017-06-29
7626,2018,"Gade, Raj and Ganesan",26.25,Rejected,Offline,3,2023-10-14
7626,2018,"Kumar, Dash and Krishna",5.2,Rejected,Online,5,2025-06-10
7626,2018,Jhaveri Inc,36.35,Rejected,Offline,4,2016-10-12
7627,2018,Raju-Ranganathan,3.08,Placed,Online,5,2025-06-27
7627,2018,"Bhatt, Halder and Vala",9.72,Rejected,Offline,5,2025-10-20
7627,2018,"Sood, Rajan and Kaur",5.46,Rejected,Offline,4,2017-02-17
7627,2018,Krish Inc,28.34,Rejected,Online,4,2018-12-19
7627,2018,"Agate, Halder and Saxena",6.5,Rejected,Online,5,2019-10-08
7627,2018,Khare-Kapadia,12.74,Rejected,Offline,3,2016-08-21
7628,2018,Bava Group,3.91,Rejected,Online,2,2017-03-11
7628,2018,Raju-Ranganathan,7.03,Rejected,Online,3,2022-02-08
7628,2018,Bains LLC,33.7,Rejected,Offline,2,2025-02-14
7628,2018,Verma PLC,18.55,Rejected,Online,4,2023-01-29
7628,2018,Ravi Inc,13.18,Placed,Online,3,2018-04-02
7628,2018,Sani and Sons,21.62,Rejected,Online,3,2022-11-08
7628,2018,Kari PLC,33.04,Placed,Offline,4,2024-05-08
7628,2018,Narayanan Ltd,4.31,Placed,Offline,3,2020-10-15
7629,2018,Bhatia LLC,15.76,Placed,Offline,5,2019-02-26
7629,2018,Grewal-Pandit,7.08,Rejected,Online,2,2019-12-14
7629,2018,Naidu PLC,13.41,Placed,Offline,3,2017-04-26
7629,2018,Gill Inc,7.65,Rejected,Online,2,2025-07-01
7629,2018,Prashad Ltd,5.43,Rejected,Offline,3,2025-06-11
7629,2018,Swaminathan-Nori,11.35,Rejected,Offline,5,2024-05-31
7629,2018,"Borde, Choudhry and Bhagat",17.65,Rejected,Offline,3,2018-01-22
7630,2018,Dutt Ltd,23.01,Rejected,Offline,4,2021-11-24
7630,2018,Keer LLC,38.25,Placed,Online,4,2019-02-08
7630,2018,"Kar, Wagle and Rana",20.78,Rejected,Online,4,2016-04-21
